index,taxi_zone,zone_name,attraction_place_id,attraction_name,attraction_latitude,attraction_longitude,attraction_vicinity,attraction_rating,user_ratings_total,attraction_phone_number,attraction_website,opening_hours,price_level,types,international_phone_number,url,icon,formatted_hours,category,description,Price,isFree,popular_times,time_spent,current_popularity
11,13,Battery Park City,ChIJ10hCYRtawokRBe_jiaZ6duE,Irish Hunger Memorial,40.7150615,-74.01636810000001,"North End Ave &, Vesey Street, New York",4.7,738.0,(212) 267-9700,https://bpca.ny.gov/place/irish-hunger-memorial/,"['Monday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20096:00\u202fPM']",,"['park', 'point_of_interest']",+1 212-267-9700,https://maps.google.com/?cid=16246307561482219269,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,"0: 07:00 - 18:00, 1: 07:00 - 18:00, 2: 07:00 - 18:00, 3: 07:00 - 18:00, 4: 07:00 - 18:00, 5: 07:00 - 18:00, 6: 07:00 - 18:00",natural,"Irish Hunger Memorial is a beautiful natural attraction, perfect for enjoying the outdoors.",,True,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 14, 22, 34, 50, 59, 64, 72, 85, 94, 83, 66, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 12, 21, 32, 44, 56, 63, 69, 73, 76, 71, 57, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 14, 25, 37, 50, 62, 56, 51, 52, 60, 64, 56, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 11, 16, 21, 24, 32, 38, 42, 46, 46, 45, 40, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 13, 21, 30, 37, 41, 42, 43, 48, 54, 52, 44, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 16, 23, 30, 34, 42, 50, 62, 75, 87, 81, 56, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 8, 10, 19, 36, 48, 56, 67, 85, 99, 100, 90, 0, 0, 0, 0, 0, 0]}]","[60, 60]",86.0
12,13,Battery Park City,ChIJGWHPxxpawokRUyo6S8BFawk,Esplanade Plaza,40.7119151,-74.0174643,New York,4.8,52.0,(212) 267-9700,https://bpca.ny.gov/place/esplanade-plaza/,"['Monday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u200910:00\u202fPM']",,"['park', 'point_of_interest']",+1 212-267-9700,https://maps.google.com/?cid=678712861047532115,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,"0: 06:00 - 22:00, 1: 06:00 - 22:00, 2: 06:00 - 22:00, 3: 06:00 - 22:00, 4: 06:00 - 22:00, 5: 06:00 - 22:00, 6: 06:00 - 22:00",natural,"Esplanade Plaza is a beautiful natural attraction, perfect for enjoying the outdoors.",,True,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 22, 19, 33, 16, 13, 25, 38, 58, 44, 55, 44, 25, 11, 2, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 25, 22, 33, 44, 25, 13, 2, 5, 22, 52, 75, 77, 58, 52, 63, 77, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 27, 19, 16, 27, 22, 44, 50, 91, 100, 88, 41, 27, 22, 8, 2, 11, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 55, 47, 30, 27, 41, 58, 27, 16, 11, 27, 27, 36, 47, 33, 38, 30, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 2, 5, 8, 16, 33, 44, 58, 36, 30, 36, 36, 36, 16, 13, 25, 33, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 5, 11, 27, 25, 38, 27, 33, 22, 11, 5, 5, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 5, 22, 55, 88, 94, 80, 61, 30, 22, 16, 8, 2, 0, 0, 0, 0, 0, 0]}]","[None, None]",
13,41,Central Harlem,ChIJEV5gLhH2wokR15bcwSNuggw,First Corinthian Baptist Church,40.8032494,-73.95321009999999,"1912 Adam Clayton Powell Junior Boulevard, New York",4.3,481.0,(212) 864-5976,https://fcbcnyc.org/,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 10:00\u202fAM\u2009–\u200912:30\u202fPM']",,"['church', 'place_of_worship', 'point_of_interest']",+1 212-864-5976,https://maps.google.com/?cid=901403975282890455,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,6: 10:00 - 12:30,religious,"First Corinthian Baptist Church is a significant religious site, offering a peaceful and spiritual experience.",,True,[],"[None, None]",
14,41,Central Harlem,ChIJHUtN5RD2wokRfed8ihFv-Tc,Canaan Baptist Church,40.8024828,-73.95156209999999,"132 West 116th Street, New York",4.4,418.0,(212) 866-0301,https://canaanbaptistcoc.org/,,,"['church', 'place_of_worship', 'point_of_interest']",+1 212-866-0301,https://maps.google.com/?cid=4033377062415558525,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,"0: 09:00 - 00:00, 1: 09:00 - 00:00, 2: 09:00 - 00:00, 3: 09:00 - 00:00, 4: 09:00 - 00:00, 5: 09:00 - 00:00, 6: 09:00 - 00:00",religious,"Canaan Baptist Church is a significant religious site, offering a peaceful and spiritual experience.",,True,[],"[None, None]",
15,41,Central Harlem,ChIJhdF9TRD2wokROv6jKsY9UDs,Malcolm Shabazz Harlem Market,40.8013442,-73.948878,"52 West 116th Street, New York",4.4,1909.0,(212) 987-8131,http://www.facebook.com/malcolmshabazzharlem,"['Monday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20098:00\u202fPM']",,['point_of_interest'],+1 212-987-8131,https://maps.google.com/?cid=4273983967702810170,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,"0: 10:00 - 20:00, 1: 10:00 - 20:00, 2: 10:00 - 20:00, 3: 10:00 - 20:00, 4: 10:00 - 20:00, 5: 10:00 - 20:00, 6: 10:00 - 20:00",other,Malcolm Shabazz Harlem Market is an interesting place worth visiting for its unique offerings.,,True,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 43, 54, 62, 69, 73, 74, 69, 57, 38, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 49, 58, 60, 63, 66, 69, 67, 58, 39, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 49, 60, 65, 67, 71, 72, 67, 54, 38, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 51, 65, 75, 79, 80, 78, 67, 55, 37, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 64, 81, 90, 96, 100, 99, 93, 77, 52, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 61, 78, 91, 97, 99, 96, 86, 68, 47, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 55, 72, 79, 80, 78, 74, 64, 50, 35, 0, 0, 0, 0]}]","[25, 25]",82.0
16,45,Chinatown,ChIJm3xQQCFawokRm5vPKvTuCmY,New York County Supreme Court,40.7144527,-74.00219799999999,"60 Centre Street, New York",3.9,354.0,(800) 268-7869,http://www.nycourts.gov/courts/1jd/index.shtml,"['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",,"['courthouse', 'local_government_office', 'point_of_interest']",+1 800-268-7869,https://maps.google.com/?cid=7352952074093435803,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,"0: 09:00 - 17:00, 1: 09:00 - 17:00, 2: 09:00 - 17:00, 3: 09:00 - 17:00, 4: 09:00 - 17:00",other,New York County Supreme Court is an interesting place worth visiting for its unique offerings.,,True,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 81, 79, 71, 68, 71, 58, 37, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 100, 92, 84, 81, 81, 66, 44, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 90, 90, 83, 77, 72, 57, 34, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 90, 90, 81, 77, 76, 64, 42, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 82, 77, 66, 59, 59, 50, 34, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]","[None, None]",40.0
17,45,Chinatown,ChIJtwwiciFawokRHE2X24SK_s0,Foley Square,40.7143512,-74.0029927,"Lafayette Street Worth Street, Centre Street, New York",4.4,1848.0,(212) 639-9675,https://www.nycgovparks.org/parks/thomas-paine-park/history,"['Monday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 6:00\u202fAM\u2009–\u200912:00\u202fAM']",,"['park', 'point_of_interest']",+1 212-639-9675,https://maps.google.com/?cid=14843453725084175644,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,"0: 06:00 - 00:00, 1: 06:00 - 00:00, 2: 06:00 - 00:00, 3: 06:00 - 00:00, 4: 06:00 - 00:00, 5: 06:00 - 00:00, 6: 06:00 - 00:00",natural,"Foley Square is a beautiful natural attraction, perfect for enjoying the outdoors.",,True,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 16, 29, 44, 59, 64, 67, 67, 65, 63, 56, 49, 34, 23, 16, 13, 14, 16, 12]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 18, 25, 37, 54, 63, 69, 71, 70, 65, 60, 55, 48, 40, 28, 21, 17, 12, 9]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 17, 26, 41, 56, 69, 77, 77, 74, 74, 87, 100, 94, 59, 34, 17, 12, 10, 8]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 20, 30, 43, 54, 60, 62, 63, 64, 62, 60, 53, 45, 39, 36, 31, 23, 14, 10]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 12, 21, 33, 45, 54, 61, 67, 72, 76, 65, 55, 42, 33, 26, 19, 15, 15, 15]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 8, 9, 13, 19, 26, 27, 28, 28, 28, 29, 26, 25, 18, 13, 11, 10, 10, 8]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 9, 11, 13, 14, 18, 24, 29, 32, 36, 35, 34, 31, 24, 15, 10, 8, 5, 5]}]","[60, 60]",43.0
18,45,Chinatown,ChIJZQD10CZawokRCuvDW1oLE-Y,Columbus Park,40.7155504,-74.00004229999999,"Mulberry Street &, Baxter Street, New York",4.3,3173.0,(212) 639-9675,https://www.nycgovparks.org/parks/columbus-park-m015/,"['Monday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u200910:00\u202fPM']",,"['park', 'point_of_interest']",+1 212-639-9675,https://maps.google.com/?cid=16578607135995456266,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,"0: 06:00 - 22:00, 1: 06:00 - 22:00, 2: 06:00 - 22:00, 3: 06:00 - 22:00, 4: 06:00 - 22:00, 5: 06:00 - 22:00, 6: 06:00 - 22:00",natural,"Columbus Park is a beautiful natural attraction, perfect for enjoying the outdoors.",,True,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 7, 12, 18, 28, 39, 50, 61, 68, 70, 68, 61, 54, 48, 37, 23, 12, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 6, 12, 19, 28, 39, 51, 61, 68, 66, 61, 54, 51, 43, 33, 20, 12, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 5, 10, 16, 23, 32, 43, 52, 60, 62, 61, 55, 49, 41, 29, 18, 10, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 9, 12, 18, 27, 36, 45, 52, 59, 62, 59, 54, 47, 37, 27, 17, 10, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 6, 13, 19, 30, 39, 52, 62, 70, 72, 72, 67, 59, 49, 37, 25, 17, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 8, 13, 20, 28, 38, 48, 63, 76, 83, 81, 70, 56, 44, 32, 21, 14, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 7, 13, 21, 32, 45, 59, 74, 90, 100, 98, 87, 73, 54, 38, 23, 13, 0, 0]}]","[90, 90]",80.0
19,42,Central Harlem North,ChIJyf_MQHH2wokRL7_YjdVKc78,Harlem YMCA,40.814713,-73.94301089999999,"180 West 135th Street, New York",3.8,173.0,(212) 912-2100,https://ymcanyc.org/locations/harlem-ymca,"['Monday: 6:30\u202fAM\u2009–\u20098:30\u202fPM', 'Tuesday: 6:30\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 6:30\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 6:30\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 6:30\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20095:00\u202fPM']",,"['gym', 'health', 'point_of_interest']",+1 212-912-2100,https://maps.google.com/?cid=13795452364634242863,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,"0: 06:30 - 20:30, 1: 06:30 - 20:30, 2: 06:30 - 20:30, 3: 06:30 - 20:30, 4: 06:30 - 20:30, 5: 08:00 - 17:00, 6: 08:00 - 17:00",other,Harlem YMCA is an interesting place worth visiting for its unique offerings.,,True,[],"[None, None]",
20,42,Central Harlem North,ChIJ96tBLHH2wokRonFCXPqt_0k,Mother AME Zion Church,40.8159,-73.9418,"140 West 137th Street, New York",4.3,130.0,(212) 234-5700,http://www.amez.org/,,,"['church', 'place_of_worship', 'point_of_interest']",+1 212-234-5700,https://maps.google.com/?cid=5332171774631244194,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,"0: 09:00 - 00:00, 1: 09:00 - 00:00, 2: 09:00 - 00:00, 3: 09:00 - 00:00, 4: 09:00 - 00:00, 5: 09:00 - 00:00, 6: 09:00 - 00:00",religious,"Mother AME Zion Church is a significant religious site, offering a peaceful and spiritual experience.",,True,[],"[None, None]",
21,42,Central Harlem North,ChIJPzx-MXf2wokRErqUVkVnMHA,The Abyssinian Baptist Church,40.81668210000001,-73.9415561,"132 West 138th Street, New York",4.3,679.0,(212) 862-7474,https://www.abyssinian.org/,"['Monday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20097:00\u202fPM']",,"['church', 'place_of_worship', 'point_of_interest']",+1 212-862-7474,https://maps.google.com/?cid=8084074878633032210,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,"0: 10:00 - 19:00, 1: 10:00 - 19:00, 2: 10:00 - 19:00, 3: 10:00 - 19:00, 4: 10:00 - 19:00, 5: 10:00 - 19:00, 6: 10:00 - 19:00",religious,"The Abyssinian Baptist Church is a significant religious site, offering a peaceful and spiritual experience.",,True,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 11, 11, 10, 9, 10, 12, 13, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 13, 12, 12, 12, 13, 12, 10, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 18, 18, 17, 14, 12, 13, 14, 15, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 17, 16, 15, 13, 12, 12, 15, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 26, 28, 25, 22, 18, 15, 13, 10, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 20, 19, 16, 12, 10, 7, 6, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 100, 75, 42, 20, 11, 8, 8, 7, 0, 0, 0, 0, 0]}]","[None, None]",26.0
22,43,Central Park,ChIJ4zGFAZpYwokRGUGph3Mf37k,Central Park,40.7825547,-73.9655834,New York,4.8,273613.0,(212) 310-6600,https://www.centralparknyc.org/,"['Monday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Tuesday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Wednesday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Thursday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Friday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Saturday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Sunday: 6:00\u202fAM\u2009–\u20091:00\u202fAM']",,"['park', 'point_of_interest']",+1 212-310-6600,https://maps.google.com/?cid=13393458397880860953,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,"0: 06:00 - 01:00, 1: 06:00 - 01:00, 2: 06:00 - 01:00, 3: 06:00 - 01:00, 4: 06:00 - 01:00, 5: 06:00 - 01:00, 6: 06:00 - 01:00",natural,"Central Park is a beautiful natural attraction, perfect for enjoying the outdoors.",,True,[],"[None, None]",
23,43,Central Park,ChIJb8Jg9pZYwokR-qHGtvSkLzs,The Metropolitan Museum of Art,40.7794366,-73.963244,"1000 5th Avenue, New York",4.8,82694.0,(212) 535-7710,https://www.metmuseum.org/,"['Monday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: Closed', 'Thursday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20095:00\u202fPM']",,"['museum', 'point_of_interest']",+1 212-535-7710,https://maps.google.com/?cid=4264808743088595450,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,"0: 10:00 - 17:00, 1: 10:00 - 17:00, 3: 10:00 - 17:00, 4: 10:00 - 21:00, 5: 10:00 - 21:00, 6: 10:00 - 17:00",cultural,The Metropolitan Museum of Art offers a deep dive into cultural heritage and history.,,True,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 47, 58, 65, 67, 62, 49, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 54, 67, 73, 73, 66, 52, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 62, 76, 84, 84, 75, 57, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 60, 76, 84, 87, 83, 75, 64, 53, 41, 29, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 57, 76, 91, 99, 100, 92, 79, 63, 47, 30, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 51, 68, 83, 91, 87, 70, 0, 0, 0, 0, 0, 0, 0]}]","[180, 180]",
24,43,Central Park,ChIJFXzf4e9YwokRtXgpty_i74g,Belvedere Castle,40.7794302,-73.9690677,New York,4.5,5862.0,(332) 213-3947,https://www.centralparknyc.org/locations/belvedere-castle,"['Monday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20095:00\u202fPM']",,['point_of_interest'],+1 332-213-3947,https://maps.google.com/?cid=9867354003156334773,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"0: 10:00 - 17:00, 1: 10:00 - 17:00, 2: 10:00 - 17:00, 3: 10:00 - 17:00, 4: 10:00 - 17:00, 5: 10:00 - 17:00, 6: 10:00 - 17:00",other,Belvedere Castle is an interesting place worth visiting for its unique offerings.,,True,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 43, 47, 53, 53, 56, 43, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 33, 45, 49, 50, 45, 38, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 25, 26, 32, 36, 37, 28, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 45, 53, 45, 40, 34, 30, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 68, 81, 80, 80, 71, 56, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 72, 88, 97, 100, 91, 73, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 77, 93, 96, 98, 92, 76, 0, 0, 0, 0, 0, 0, 0]}]","[25, 25]",23.0
25,48,Clinton East,ChIJ0-fPyVNYwokR565BJ2drCLI,Inside Broadway,40.759967,-73.99111839999999,"630 9th Avenue #802, New York",4.9,7.0,(212) 245-0710,https://insidebroadway.org/,"['Monday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",,['point_of_interest'],+1 212-245-0710,https://maps.google.com/?cid=12828621629349277415,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"0: 10:00 - 18:00, 1: 10:00 - 18:00, 2: 10:00 - 18:00, 3: 10:00 - 18:00, 4: 10:00 - 18:00",other,Inside Broadway is an interesting place worth visiting for its unique offerings.,,True,[],"[None, None]",
